model,epoch,average_loss,accuracy,correct_data,total_data
12,10,3.450748063873335,29.418307196084974,2645,8991
19,10,2.5277852654629456,11.478144811478144,1032,8991
11,10,2.01478222980739,34.5679012345679,3108,8991
13,10,2.0154059529635973,49.594038482927374,4459,8991
14,10,2.015757600930466,51.79624068512957,4657,8991
global,10,1.9823588805208745,47.047047047047045,4230,8991
14,11,1.9715011931011959,47.881214547881214,4305,8991
6,11,5.064205383090338,27.54977199421644,2477,8991
global,11,1.9635314839579163,47.469691914136355,4268,8991
17,12,1.9997046030133867,25.03614725836948,2251,8991
2,12,1.9773209446357707,23.056389723056387,2073,8991
6,12,5.16554562850068,26.426426426426424,2376,8991
4,12,6.104003066176528,9.921032143254365,892,8991
global,12,1.936966099366239,53.675898120342566,4826,8991
24,13,1.9215840248546616,59.11467022578134,5315,8991
10,13,4.240664120948749,20.6762317873429,1859,8991
11,13,1.923130142743112,46.602157713268824,4190,8991
7,13,1.9519694008719548,23.601379156934712,2122,8991
14,13,1.9258949000609225,54.97719942164386,4943,8991
global,13,1.9265702597332033,53.987320653987325,4854,8991
12,14,3.273809450590999,30.619508397286175,2753,8991
25,14,1.8764868460379325,47.91458124791458,4308,8991
2,14,1.9285581289840188,24.835947058169282,2233,8991
global,14,1.9000950243592116,54.2653764875987,4879,8991
4,15,5.997833038116241,9.921032143254365,892,8991
1,15,1.8960196862376157,44.22199977755533,3976,8991
20,15,4.50820215492728,23.912801690579467,2150,8991
27,15,4.968241942232488,11.233455677900123,1010,8991
global,15,1.868624079944745,52.35235235235235,4707,8991
25,16,1.8164151793870151,54.39884328773218,4891,8991
8,16,2.2853482950384736,11.422533644755866,1027,8991
12,16,3.201150855343462,31.342453564675786,2818,8991
26,16,6.296608752714302,21.42142142142142,1926,8991
global,16,1.8504986903543084,52.152152152152155,4689,8991
33,17,3.6702769655709853,20.69847625403181,1861,8991
10,17,4.02294577869156,20.709598487376265,1862,8991
13,17,1.8343613269981136,57.81336892448004,5198,8991
global,17,1.8136172663209542,53.053053053053056,4770,8991
23,18,3.0877004391544323,21.710599488377266,1952,8991
global,18,1.7882095199447494,51.940829718607496,4670,8991
25,19,1.7370232934350367,59.4260927594261,5343,8991
28,19,2.3830631236162376,11.478144811478144,1032,8991
8,19,2.17631976764362,11.956400845289734,1075,8991
16,19,2.377945240739057,31.153375597820045,2801,8991
6,19,4.875756668601653,26.89356022689356,2418,8991
3,19,3.329729174602391,32.44355466577689,2917,8991
global,19,1.7614443667300113,54.2431320209098,4877,8991
23,20,2.953088214964639,21.69947725503281,1951,8991
27,20,4.658798657327032,11.233455677900123,1010,8991
29,20,3.4207514738588416,11.055499944388833,994,8991
11,20,1.7579287033751416,49.705260816371926,4469,8991
global,20,1.741762164861259,53.953953953953956,4851,8991
33,21,3.591334469710053,21.1767322878434,1904,8991
12,21,3.0393564917728058,31.142253364475586,2800,8991
15,21,3.3131526530803264,37.99354910466022,3416,8991
20,21,4.307255214266458,25.125125125125123,2259,8991
global,21,1.7123777321429503,55.3442331220109,4976,8991
24,22,1.7030877457114775,58.60304749193638,5269,8991
32,22,1.7211764554878772,47.79223668112557,4297,8991
8,22,2.0674835865257077,13.26882437993549,1193,8991
27,22,4.329274011764043,11.244577911244578,1011,8991
global,22,1.7105058889184324,56.33411188966745,5065,8991
17,23,1.7597617733904152,37.30397063730397,3354,8991
26,23,6.029154878823594,21.25458792125459,1911,8991
global,23,1.7096905314263373,54.46557668779891,4897,8991
30,24,4.048751235366225,31.631631631631627,2844,8991
25,24,1.6523523556617328,62.796129462796124,5646,8991
global,24,1.672089218735337,59.14803692581471,5318,8991
6,25,4.747439344047824,27.90568346123902,2509,8991
17,25,1.7166311921459219,40.60727394060727,3651,8991
20,25,4.032292728044342,27.23834946057168,2449,8991
8,25,1.9996588478601758,14.147480814147482,1272,8991
3,25,3.1208917606978726,32.810588366143925,2950,8991
global,25,1.644883541174638,60.58280502724948,5447,8991
14,26,1.6361652468033354,60.79412746079412,5466,8991
32,26,1.6506976591255969,53.097541986430876,4774,8991
4,26,5.63569152512973,9.921032143254365,892,8991
30,26,4.078653840676071,31.54265376487599,2836,8991
23,26,2.7821985931447397,21.66611055499944,1948,8991
3,26,3.1255079169067073,32.41018796574352,2914,8991
global,26,1.6229637705196516,61.51707262818375,5531,8991
2,27,1.6178301545088927,52.9418307196085,4760,8991
25,27,1.5676216996958439,70.14792570348126,6307,8991
17,27,1.6659264855675988,42.40907574240907,3813,8991
30,27,4.148154531009417,31.17562006450895,2803,8991
global,27,1.5994799124652268,63.4300967634301,5703,8991
33,28,3.3428941280554643,22.75608942275609,2046,8991
17,28,1.6462363352461076,43.23212100989879,3887,8991
6,28,4.655007561883172,26.11500389278167,2348,8991
24,28,1.5895291068452893,66.14392169947726,5947,8991
global,28,1.584221505254305,64.75364253142031,5822,8991
30,29,3.953576211098794,31.642753864976086,2845,8991
25,29,1.5365363736131965,70.27027027027027,6318,8991
16,29,2.2301041640531047,31.509287064842624,2833,8991
global,29,1.5733257298368246,62.51807362918475,5621,8991
21,30,3.9562354509457376,30.641752863975086,2755,8991
10,30,3.5719253137822067,21.02102102102102,1890,8991
8,30,1.8807155153878923,17.250583917250584,1551,8991
30,30,3.9696648569820905,31.620509398287176,2843,8991
global,30,1.5546227303353157,64.05294183071962,5759,8991
9,31,2.304533937115012,19.54176398620843,1757,8991
4,31,5.397071706852252,9.921032143254365,892,8991
11,31,1.5592053251846683,56.18952285618952,5052,8991
24,31,1.5421337182417607,68.22377933489044,6134,8991
23,31,2.677650474571251,21.66611055499944,1948,8991
25,31,1.506751312826091,69.90323656990324,6285,8991
global,31,1.5490812578053856,66.28851073295517,5960,8991
15,32,3.0909721315961143,38.60527193860527,3471,8991
20,32,3.8829249832922117,29.985541096652206,2696,8991
global,32,1.5301833799266933,66.75564453342231,6002,8991
21,33,3.9303471273872614,30.9642976309643,2784,8991
14,33,1.5252447458173235,65.35424313202091,5876,8991
28,33,2.0286309343333135,13.380046713380048,1203,8991
22,33,1.5231899163466038,66.29963296629964,5961,8991
global,33,1.4942105157186265,73.86275164052942,6641,8991
26,34,5.551711927517252,21.410299188076966,1925,8991
global,34,1.4837749414589285,73.27327327327328,6588,8991
33,35,3.2313480905425283,23.212100989878767,2087,8991
25,35,1.4474140850750652,74.06295184072962,6659,8991
15,35,3.0183421548515206,38.67200533867201,3477,8991
1,35,1.4775852962405223,73.09531753976198,6572,8991
global,35,1.4791664791351138,72.2389055722389,6495,8991
4,36,5.301315582550324,9.921032143254365,892,8991
32,36,1.4840425222551925,65.17628739850963,5860,8991
global,36,1.4652714729839431,74.29651874096318,6680,8991
27,37,4.072000270398437,11.244577911244578,1011,8991
30,37,4.059833859670761,30.83083083083083,2772,8991
33,37,3.288516638926253,22.166611055499942,1993,8991
5,37,5.970265533274159,9.921032143254365,892,8991
18,37,2.1833484383634936,10.566121677232788,950,8991
global,37,1.4606016543242732,75.5422088755422,6792,8991
29,38,2.791380275437384,15.315315315315313,1377,8991
19,38,1.8553004849806947,19.931042153264375,1792,8991
17,38,1.4935958819028174,55.06617728839951,4951,8991
global,38,1.4354928273033505,74.57457457457457,6705,8991
3,39,2.85371240754372,33.0663997330664,2973,8991
32,39,1.4382589821979368,69.88099210321433,6283,8991
5,39,6.175695910415081,9.921032143254365,892,8991
14,39,1.4321582994873672,72.99521743966189,6563,8991
13,39,1.4282407246181186,77.3217662106551,6952,8991
global,39,1.419061711043726,75.74240907574242,6810,8991
12,40,2.7670978846956764,31.40918696474252,2824,8991
23,40,2.4085529545047977,21.74396618841063,1955,8991
11,40,1.4268381748617378,67.4341007674341,6063,8991
global,40,1.4047854328802545,75.17517517517518,6759,8991
28,41,1.8936426745891943,20.22022022022022,1818,8991
20,41,3.686039607790842,32.076520965409856,2884,8991
18,41,2.0701499322062404,13.313313313313312,1197,8991
29,41,2.793173120358857,16.538760983205428,1487,8991
global,41,1.3853993064210859,75.40874207540874,6780,8991
10,42,3.424782624964374,21.232343454565676,1909,8991
26,42,5.238965991341276,21.443665888110335,1928,8991
29,42,2.7922000055543283,16.46090534979424,1480,8991
global,42,1.369638439386788,76.19842064286509,6851,8991
26,43,5.205280857639867,21.42142142142142,1926,8991
18,43,2.065330900799617,12.835057279501724,1154,8991
global,43,1.3613936227283598,73.78489600711823,6634,8991
31,44,3.1043739637057306,30.864197530864196,2775,8991
1,44,1.3611469512759558,73.82938494049606,6638,8991
9,44,2.054417224604433,24.346568791013233,2189,8991
6,44,4.1367664916299764,27.24947169391614,2450,8991
19,44,1.7187538982803332,25.358692025358692,2280,8991
15,44,2.8843033232342585,38.51629407184963,3463,8991
global,44,1.3441414619338035,74.12968524079635,6665,8991
1,45,1.343857862039557,73.69591814036258,6626,8991
29,45,2.73955183651805,16.905794683572463,1520,8991
5,45,5.407832857950181,9.921032143254365,892,8991
global,45,1.3438611328104635,72.59481703926149,6527,8991
14,46,1.3420636458466388,71.46034923812702,6425,8991
7,46,1.3563288757711163,66.37748859971082,5968,8991
10,46,3.21611118666681,22.60037815593371,2032,8991
2,46,1.3625228023942726,63.84161939717495,5740,8991
global,46,1.3272990664920292,71.68279390501613,6445,8991
25,47,1.3017346328363684,72.37237237237237,6507,8991
26,47,5.036694473743491,21.510399288177066,1934,8991
16,47,1.861383514692807,39.07240573907241,3513,8991
7,47,1.3387049926479486,66.02157713268825,5936,8991
global,47,1.3086885590797774,71.76064953842732,6452,8991
27,48,3.5937254732488566,11.31131131131131,1017,8991
19,48,1.630766654648355,31.564898231564896,2838,8991
17,48,1.353016778765392,57.22389055722389,5145,8991
global,48,1.2826484278807344,75.75353130908687,6811,8991
10,49,3.1246921207095766,22.6782337893449,2039,8991
13,49,1.2746623831269421,78.44511177844511,7053,8991
21,49,3.593807209851996,30.2635969302636,2721,8991
global,49,1.2745772972611826,75.5422088755422,6792,8991
31,50,2.89049183223208,31.30908686464242,2815,8991
32,50,1.2832445775344843,71.04882660438217,6388,8991
17,50,1.315311716576331,62.47358469580691,5617,8991
29,50,2.5239191981287927,20.48715382048715,1842,8991
7,50,1.289464817125611,69.1135580024469,6214,8991
global,50,1.2633346079878436,75.16405294183072,6758,8991
