model,epoch,average_loss,accuracy,correct_data,total_data
5,87,0.54352882878691,88.15482148815482,7926,8991
global,87,1.1504353601852177,71.49371593816039,6428,8991
1,88,0.5150030740918871,88.2104326548771,7931,8991
2,88,0.5306534647822261,86.67556445334223,7793,8991
3,88,0.534328625738097,87.5319764208653,7870,8991
4,88,0.5046234802281733,87.64319875430986,7880,8991
5,88,0.5380790259864356,87.85452118785452,7899,8991
global,88,1.1475456326043112,71.48259370481593,6427,8991
1,89,0.5236773430976278,88.15482148815482,7926,8991
2,89,0.5441087964193374,85.99710821933044,7732,8991
3,89,0.520966490388195,87.65432098765432,7881,8991
4,89,0.5189556611444751,87.16494272049827,7837,8991
5,89,0.541117005109018,87.32065398732065,7851,8991
global,89,1.1379315360689466,71.49371593816039,6428,8991
1,90,0.5266797599584584,87.84339895451006,7898,8991
2,90,0.5423697230946088,86.57546435324213,7784,8991
3,90,0.5330856785919016,87.47636525414303,7865,8991
4,90,0.5077894582272159,87.22055388722055,7842,8991
5,90,0.534948176529394,88.25492158825492,7935,8991
global,90,1.1361943404993535,71.47147147147147,6426,8991
1,91,0.5275505103254567,87.97686575464353,7910,8991
2,91,0.5300237362674632,86.76454232009787,7801,8991
3,91,0.5258434218435423,87.60983205427651,7877,8991
4,91,0.5055771389523068,87.52085418752085,7869,8991
5,91,0.5338775870028625,88.1325770214659,7924,8991
global,91,1.1321969357391788,71.49371593816039,6428,8991
1,92,0.5201610832057372,88.64419975531086,7970,8991
2,92,0.531367996168301,87.55422088755422,7872,8991
3,92,0.525395891157542,87.03147592036481,7825,8991
4,92,0.5094636798952409,86.97586475364253,7820,8991
5,92,0.5315318391341917,88.18818818818819,7929,8991
global,92,1.1290166369270476,71.49371593816039,6428,8991
1,93,0.5237260514485161,88.08808808808809,7920,8991
2,93,0.5336883316023068,87.5097319541764,7868,8991
3,93,0.5285947870961578,87.231676120565,7843,8991
4,93,0.5083096161287495,87.16494272049827,7837,8991
5,93,0.5265908910042584,87.97686575464353,7910,8991
global,93,1.1210787428086995,71.59381603826048,6437,8991
1,94,0.5148666918761684,88.49961072183294,7957,8991
2,94,0.5370674992466832,86.17506395284174,7748,8991
3,94,0.5242965188258191,87.7321766210655,7888,8991
4,94,0.5025153082133851,87.43187632076521,7861,8991
5,94,0.5299180607524707,87.56534312089867,7873,8991
global,94,1.113761755054751,71.6160605049494,6439,8991
1,95,0.5245154233042993,88.05472138805473,7917,8991
2,95,0.5407055529268893,86.57546435324213,7784,8991
3,95,0.5345483550159861,87.33177622066512,7852,8991
4,95,0.5001682889910989,87.97686575464353,7910,8991
5,95,0.5247466531031628,88.17706595484374,7928,8991
global,95,1.1122900642816753,71.60493827160494,6438,8991
1,96,0.5166799934352416,88.17706595484374,7928,8991
2,96,0.5279929302462931,87.02035368702036,7824,8991
3,96,0.5179249982310937,87.97686575464353,7910,8991
4,96,0.5055448075791856,87.42075408742075,7860,8991
5,96,0.5324043716873612,88.43287732176621,7951,8991
global,96,1.1081679170965129,71.58269380491603,6436,8991
1,97,0.5134738688341118,88.35502168835502,7944,8991
2,97,0.562974303679052,84.7069291513736,7616,8991
3,97,0.525815819065797,87.26504282059837,7846,8991
4,97,0.510384525795055,87.14269825380937,7835,8991
5,97,0.5288765965307823,88.0102324546769,7913,8991
global,97,1.1063228073009805,71.58269380491603,6436,8991
1,98,0.5171105034053558,88.18818818818819,7929,8991
2,98,0.5437659179921702,85.97486375264153,7730,8991
3,98,0.5217915121194532,87.16494272049827,7837,8991
4,98,0.49990177356073795,88.15482148815482,7926,8991
5,98,0.5303570959833463,88.32165498832165,7941,8991
global,98,1.1049682431353065,71.58269380491603,6436,8991
1,99,0.5210513963594332,88.18818818818819,7929,8991
2,99,0.5261946038454158,87.1315760204649,7834,8991
3,99,0.5195791386428339,87.56534312089867,7873,8991
4,99,0.5051235774509794,87.4096318540763,7859,8991
5,99,0.535096198747983,87.54309865420976,7871,8991
global,99,1.0989917699546334,71.69391613836058,6446,8991
1,100,0.5206364502353645,88.27716605494383,7937,8991
2,100,0.5339273605075141,87.38738738738738,7857,8991
3,100,0.5136222998460293,87.74329885440997,7889,8991
4,100,0.4979900133754292,88.17706595484374,7928,8991
5,100,0.522258441608112,87.75442108775442,7890,8991
global,100,1.0978769810018623,71.68279390501613,6445,8991
